,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
9126,West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Street Footwear,40.0,300,12000,4800,In-store
9127,West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Apparel,40.0,300,12000,4800,In-store
9128,Foot Locker,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Apparel,50.0,300,15000,6000,In-store
9129,Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men's Apparel,65.0,300,19500,7800,In-store
9130,Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Apparel,55.0,300,16500,4950,In-store
9131,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Apparel,55.0,300,16500,4950,In-store
9132,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Apparel,40.0,300,12000,4800,In-store
9133,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Street Footwear,45.0,300,13500,5400,In-store
9134,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45.0,300,13500,5400,In-store
9135,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Apparel,55.0,300,16500,4950,In-store
9136,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45.0,300,13500,5400,In-store
9137,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Apparel,60.0,300,18000,7200,In-store
9138,Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,55.0,300,16500,5775,In-store
9139,Kohl's,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Apparel,70.0,300,21000,8400,In-store
9140,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,55.0,300,16500,6600,In-store
9141,Kohl's,1185732,2021-07-06,Northeast,New Jersey,Newark,Women's Street Footwear,40.0,300,12000,4800,In-store
9142,Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,Women's Street Footwear,40.0,300,12000,4800,In-store
9143,Sports Direct,1185732,2021-01-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,40.0,300,12000,4800,In-store
9144,Sports Direct,1185732,2021-01-07,Northeast,New Jersey,Newark,Women's Apparel,40.0,300,12000,4200,In-store
9145,Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Women's Apparel,40.0,300,12000,4200,In-store
9146,Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Street Footwear,45.0,300,13500,4050,In-store
9147,Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Apparel,55.0,300,16500,4950,In-store
9148,Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.0,300,15000,6000,In-store
9149,Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55.0,300,16500,6600,In-store
9150,Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55.0,300,16500,4950,In-store
9151,Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Men's Apparel,65.0,300,19500,5850,In-store
9152,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women's Apparel,55.0,300,16500,6600,In-store
9153,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45.0,300,13500,4725,In-store
9154,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Apparel,55.0,300,16500,6600,In-store
9155,Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50.0,300,15000,5250,In-store
9156,Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,300,10500,2625,In-store
9157,Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,300,16500,4950,In-store
9158,Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,300,16500,4125,In-store
9159,Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men's Apparel,65.0,300,19500,4875,In-store
9160,Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Women's Apparel,45.0,300,13500,5400,In-store
9161,Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,300,15000,5250,In-store
9162,Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,300,15000,5250,In-store
9163,Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Men's Apparel,60.0,300,18000,6300,In-store
9164,Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,300,15000,5250,In-store
9165,Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Apparel,65.0,300,19500,7800,In-store
9166,Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.0,300,18000,8100,In-store
9167,West Gear,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Apparel,75.0,300,22500,9000,In-store
9168,Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,60.0,300,18000,6300,In-store
9169,Amazon,1185732,2021-02-19,Northeast,Vermont,Burlington,Women's Street Footwear,40.0,300,12000,3600,In-store
9170,Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women's Street Footwear,40.0,300,12000,3600,In-store
9171,Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women's Apparel,50.0,300,15000,5250,In-store
9172,Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60.0,300,18000,7200,In-store
9173,Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Men's Apparel,65.0,300,19500,5850,In-store
9174,Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,65.0,300,19500,7800,Outlet
9175,Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Apparel,80.0,300,24000,8400,Outlet
9176,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Men's Apparel,75.0,300,22500,6750,Outlet
9177,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55.0,300,16500,5775,Outlet
9178,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Women's Street Footwear,45.0,300,13500,3375,Outlet
9179,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Women's Apparel,55.0,300,16500,4950,Outlet
9180,Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,295,10325,4130,In-store
9181,Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Street Footwear,55.0,295,16225,4868,In-store
9182,Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,295,16225,4056,In-store
9183,Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,12375,4331,Outlet
9184,Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275,9625,3369,Outlet
9185,Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,12375,6188,Outlet
9186,Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,12375,6188,Outlet
9187,Foot Locker,1185732,2021-12-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50.0,275,13750,4125,Outlet
9188,Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,275,16500,5775,Outlet
9189,Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women's Apparel,75.0,275,20625,6188,Outlet
9190,West Gear,1128299,2020-01-11,West,Nevada,Las Vegas,Women's Athletic Footwear,45.0,275,12375,4331,Outlet
9191,West Gear,1128299,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,275,11000,3300,In-store
9192,West Gear,1128299,2020-03-24,West,Colorado,Denver,Women's Athletic Footwear,40.0,275,11000,3300,In-store
9193,West Gear,1128299,2020-04-05,West,Colorado,Denver,Women's Athletic Footwear,60.0,275,16500,4950,In-store
9194,West Gear,1128299,2020-04-11,West,Colorado,Denver,Women's Athletic Footwear,60.0,275,16500,7425,In-store
9195,Foot Locker,1185732,2020-12-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,275,12375,3713,Outlet
9196,Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women's Apparel,60.0,275,16500,7425,Outlet
9197,Kohl's,1189833,2021-01-01,Midwest,Montana,Billings,Men's Apparel,50.0,275,13750,8250,Outlet
9198,Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,40.0,275,11000,3300,Outlet
9199,Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,40.0,275,11000,3850,Outlet
9200,Foot Locker,1185732,2021-07-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,45.0,275,12375,4331,Outlet
9201,Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,45.0,275,12375,6188,Outlet
9202,Amazon,1185732,2021-11-10,Northeast,Maine,Portland,Women's Apparel,60.0,275,16500,6600,Outlet
9203,Amazon,1185732,2021-11-12,Northeast,Maine,Portland,Men's Athletic Footwear,50.0,275,13750,4813,Outlet
9204,Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Men's Athletic Footwear,55.0,275,15125,5294,Outlet
9205,Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women's Street Footwear,45.0,275,12375,3094,Outlet
9206,Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women's Street Footwear,45.0,275,12375,3094,Outlet
9207,Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women's Apparel,55.0,275,15125,4538,Outlet
9208,Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men's Athletic Footwear,60.0,275,16500,5775,Outlet
9209,Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men's Apparel,65.0,275,17875,4469,Outlet
9210,Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men's Athletic Footwear,65.0,275,17875,6256,Outlet
9211,Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women's Apparel,80.0,275,22000,6600,Outlet
9212,Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men's Apparel,75.0,275,20625,5156,Outlet
9213,Foot Locker,1128299,2021-03-09,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275,15125,3781,Outlet
9214,Foot Locker,1128299,2021-05-11,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275,15125,3781,Outlet
9215,Walmart,1128299,2021-10-10,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275,15125,3781,Outlet
9216,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,275,13750,4125,Outlet
9217,Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Athletic Footwear,50.0,275,13750,4125,Outlet
9218,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Apparel,70.0,275,19250,3850,In-store
9219,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,60.0,275,16500,5775,In-store
9220,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,275,13750,4813,In-store
9221,West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Apparel,35.0,275,9625,3369,In-store
9222,West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Athletic Footwear,60.0,275,16500,5775,In-store
9223,West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Athletic Footwear,50.0,275,13750,4813,In-store
9224,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Athletic Footwear,40.0,275,11000,4400,In-store
9225,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Apparel,55.0,275,15125,6806,Online
9226,West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Apparel,35.0,275,9625,2888,Online
9227,Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Athletic Footwear,40.0,275,11000,3850,Online
9228,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Apparel,55.0,275,15125,4538,Online
9229,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Apparel,50.0,275,13750,4125,Online
9230,Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,45.0,275,12375,4331,Online
9231,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.0,275,15125,5294,Online
9232,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,275,13750,5500,Online
9233,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Apparel,55.0,275,15125,5294,Online
9234,Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Women's Apparel,55.0,275,15125,6050,Online
9235,Amazon,1185732,2021-06-22,Southeast,Kentucky,Louisville,Men's Athletic Footwear,35.0,275,9625,3369,Online
9236,Amazon,1185732,2021-07-21,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,275,11000,4400,Online
9237,Amazon,1185732,2021-08-22,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,275,11000,4400,Online
9238,Amazon,1185732,2021-09-23,Southeast,Kentucky,Louisville,Women's Apparel,50.0,275,13750,5500,Online
9239,Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.0,275,12375,4331,Online
9240,Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,Women's Apparel,55.0,275,15125,6050,Online
9241,Amazon,1185732,2021-11-22,Southeast,Kentucky,Louisville,Men's Athletic Footwear,40.0,275,11000,3850,Online
9242,Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Women's Apparel,70.0,275,19250,7700,Online
9243,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Street Footwear,55.0,275,15125,6050,Online
9244,West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men's Apparel,35.0,275,9625,3369,Online
9245,West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,35.0,275,9625,3850,Online
9246,Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,75.0,275,20625,7219,Online
9247,Kohl's,1197831,2021-05-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,275,11000,3850,Online
9248,Kohl's,1197831,2021-06-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,40.0,275,11000,3850,Online
9249,Kohl's,1197831,2021-06-14,Midwest,Kansas,Wichita,Men's Apparel,55.0,275,15125,5294,Online
9250,Kohl's,1197831,2021-08-13,Midwest,Kansas,Wichita,Men's Apparel,50.0,275,13750,4813,Online
9251,Foot Locker,1197831,2021-11-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,55.0,275,15125,5294,Online
9252,Foot Locker,1185732,2021-01-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,275,11000,3300,Online
9253,Foot Locker,1185732,2021-01-12,Midwest,Kansas,Wichita,Women's Apparel,40.0,275,11000,4400,Online
9254,Foot Locker,1185732,2021-02-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,35.0,275,9625,3850,Online
9255,Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.0,275,11000,3300,Online
9256,Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35.0,275,9625,2888,Online
9257,Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Women's Apparel,35.0,275,9625,3850,Online
9258,Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Men's Athletic Footwear,35.0,275,9625,2888,In-store
9259,Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Women's Apparel,50.0,275,13750,5500,In-store
9260,West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,35.0,275,9625,3369,In-store
9261,West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Apparel,65.0,275,17875,7150,In-store
9262,West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Street Footwear,50.0,275,13750,4125,In-store
9263,West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Apparel,50.0,275,13750,5500,In-store
9264,West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Apparel,50.0,275,13750,5500,In-store
9265,West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35.0,275,9625,3369,In-store
9266,West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,275,9625,3850,In-store
9267,West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35.0,275,9625,3850,In-store
9268,West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Men's Apparel,45.0,275,12375,4950,In-store
9269,West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50.0,275,13750,5500,In-store
9270,West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40.0,275,11000,4400,In-store
9271,West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,275,9625,3850,In-store
9272,Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,275,12375,4331,In-store
9273,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,275,12375,4331,In-store
9274,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Apparel,65.0,275,17875,5363,In-store
9275,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Apparel,40.0,275,11000,4400,In-store
9276,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.0,275,13750,4813,In-store
9277,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Apparel,55.0,275,15125,4538,In-store
9278,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Apparel,65.0,275,17875,5363,In-store
9279,Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Men's Athletic Footwear,35.0,275,9625,3369,In-store
9280,Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Women's Apparel,35.0,275,9625,3850,In-store
9281,Kohl's,1185732,2021-02-08,Northeast,New Jersey,Newark,Women's Apparel,35.0,275,9625,3850,In-store
9282,Kohl's,1185732,2021-06-08,Northeast,New Jersey,Newark,Women's Street Footwear,40.0,275,11000,4400,In-store
9283,Kohl's,1185732,2021-07-06,Northeast,New Jersey,Newark,Men's Apparel,50.0,275,13750,4125,In-store
9284,Kohl's,1185732,2021-09-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,45.0,275,12375,4331,In-store
9285,Sports Direct,1185732,2021-11-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,50.0,275,13750,4813,In-store
9286,Sports Direct,1185732,2021-12-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,50.0,275,13750,5500,In-store
9287,Sports Direct,1185732,2021-12-06,Northeast,New Jersey,Newark,Men's Apparel,60.0,275,16500,4950,In-store
9288,Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,40.0,275,11000,3850,In-store
9289,Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,45.0,275,12375,3713,In-store
9290,Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45.0,275,12375,3713,In-store
9291,Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Apparel,55.0,275,15125,4538,In-store
9292,Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45.0,275,12375,3713,In-store
9293,Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Apparel,60.0,275,16500,5775,In-store
9294,Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55.0,275,15125,6050,In-store
9295,Foot Locker,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Apparel,70.0,275,19250,6738,In-store
9296,Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55.0,275,15125,4538,In-store
9297,Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Apparel,65.0,275,17875,7150,In-store
9298,Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Street Footwear,50.0,275,13750,5500,In-store
9299,Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,40.0,275,11000,3300,In-store
9300,Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275,12375,3094,In-store
9301,Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275,12375,3094,In-store
